tx_id,gene_id,gene_name,gene_biotype
ENSGALT00010033509,ENSGALG00010013973,,protein_coding
ENSGALT00010033510,ENSGALG00010013974,,lncRNA
ENSGALT00010033511,ENSGALG00010013976,CDC40,protein_coding
ENSGALT00010033512,ENSGALG00010013978,,lncRNA
ENSGALT00010033513,ENSGALG00010013979,,lncRNA
ENSGALT00010033514,ENSGALG00010013978,,lncRNA
ENSGALT00010033515,ENSGALG00010013976,CDC40,protein_coding
ENSGALT00010033516,ENSGALG00010013978,,lncRNA
ENSGALT00010033517,ENSGALG00010013978,,lncRNA
ENSGALT00010033518,ENSGALG00010013977,SLC38A2,protein_coding
ENSGALT00010033519,ENSGALG00010013978,,lncRNA
ENSGALT00010033520,ENSGALG00010013980,FMO4,protein_coding
ENSGALT00010033521,ENSGALG00010013982,,lncRNA
ENSGALT00010033522,ENSGALG00010013983,,lncRNA
ENSGALT00010033523,ENSGALG00010013981,RLF,protein_coding
ENSGALT00010033524,ENSGALG00010013983,,lncRNA
ENSGALT00010033525,ENSGALG00010013984,,lncRNA
ENSGALT00010033526,ENSGALG00010013980,FMO4,protein_coding
ENSGALT00010033527,ENSGALG00010013983,,lncRNA
ENSGALT00010033528,ENSGALG00010013981,RLF,protein_coding
ENSGALT00010033529,ENSGALG00010013980,FMO4,protein_coding
ENSGALT00010033530,ENSGALG00010013977,SLC38A2,protein_coding
ENSGALT00010033531,ENSGALG00010013986,,lncRNA
ENSGALT00010033532,ENSGALG00010013985,,lncRNA
ENSGALT00010033533,ENSGALG00010013987,,lncRNA
ENSGALT00010033534,ENSGALG00010013985,,lncRNA
ENSGALT00010033535,ENSGALG00010013987,,lncRNA
ENSGALT00010033536,ENSGALG00010013985,,lncRNA
ENSGALT00010033537,ENSGALG00010013985,,lncRNA
ENSGALT00010033538,ENSGALG00010013985,,lncRNA
ENSGALT00010033539,ENSGALG00010013988,,lncRNA
ENSGALT00010033540,ENSGALG00010013988,,lncRNA
ENSGALT00010033541,ENSGALG00010013989,C2,protein_coding
ENSGALT00010033542,ENSGALG00010013990,,lncRNA
ENSGALT00010033543,ENSGALG00010013990,,lncRNA
ENSGALT00010033544,ENSGALG00010013990,,lncRNA
ENSGALT00010033545,ENSGALG00010013991,,lncRNA
ENSGALT00010033546,ENSGALG00010013991,,lncRNA
ENSGALT00010033547,ENSGALG00010013992,,lncRNA
ENSGALT00010033548,ENSGALG00010013993,,lncRNA
ENSGALT00010033549,ENSGALG00010013996,,lncRNA
ENSGALT00010033550,ENSGALG00010013994,CHRM2,protein_coding
ENSGALT00010033551,ENSGALG00010013993,,lncRNA
ENSGALT00010033552,ENSGALG00010013995,REM1,protein_coding
ENSGALT00010033553,ENSGALG00010013996,,lncRNA
ENSGALT00010033554,ENSGALG00010013994,CHRM2,protein_coding
ENSGALT00010033555,ENSGALG00010013995,REM1,protein_coding
ENSGALT00010033556,ENSGALG00010013997,,lncRNA
ENSGALT00010033557,ENSGALG00010013993,,lncRNA
ENSGALT00010033558,ENSGALG00010013993,,lncRNA
ENSGALT00010033559,ENSGALG00010013994,CHRM2,protein_coding
ENSGALT00010033560,ENSGALG00010013998,,lncRNA
ENSGALT00010033561,ENSGALG00010013999,,lncRNA
ENSGALT00010033562,ENSGALG00010013993,,lncRNA
ENSGALT00010033563,ENSGALG00010013998,,lncRNA
ENSGALT00010033564,ENSGALG00010013999,,lncRNA
ENSGALT00010033565,ENSGALG00010013994,CHRM2,protein_coding
ENSGALT00010033566,ENSGALG00010013998,,lncRNA
ENSGALT00010033567,ENSGALG00010014003,,lncRNA
ENSGALT00010033568,ENSGALG00010014004,,lncRNA
ENSGALT00010033569,ENSGALG00010013998,,lncRNA
ENSGALT00010033570,ENSGALG00010013994,CHRM2,protein_coding
ENSGALT00010033571,ENSGALG00010013998,,lncRNA
ENSGALT00010033572,ENSGALG00010014000,STAT4,protein_coding
ENSGALT00010033573,ENSGALG00010013994,CHRM2,protein_coding
ENSGALT00010033574,ENSGALG00010014002,ZDHHC18,protein_coding
ENSGALT00010033575,ENSGALG00010014003,,lncRNA
ENSGALT00010033576,ENSGALG00010014005,,lncRNA
ENSGALT00010033577,ENSGALG00010014003,,lncRNA
ENSGALT00010033578,ENSGALG00010013994,CHRM2,protein_coding
ENSGALT00010033579,ENSGALG00010014006,,lncRNA
ENSGALT00010033580,ENSGALG00010014003,,lncRNA
ENSGALT00010033581,ENSGALG00010014001,CDC16,protein_coding
ENSGALT00010033582,ENSGALG00010014006,,lncRNA
ENSGALT00010033583,ENSGALG00010014002,ZDHHC18,protein_coding
ENSGALT00010033584,ENSGALG00010014007,,lncRNA
ENSGALT00010033585,ENSGALG00010014008,,lncRNA
ENSGALT00010033586,ENSGALG00010013994,CHRM2,protein_coding
ENSGALT00010033587,ENSGALG00010014006,,lncRNA
ENSGALT00010033588,ENSGALG00010014000,STAT4,protein_coding
ENSGALT00010033589,ENSGALG00010014008,,lncRNA
ENSGALT00010033590,ENSGALG00010014009,,lncRNA
ENSGALT00010033591,ENSGALG00010014006,,lncRNA
ENSGALT00010033592,ENSGALG00010014008,,lncRNA
ENSGALT00010033593,ENSGALG00010013994,CHRM2,protein_coding
ENSGALT00010033594,ENSGALG00010014009,,lncRNA
ENSGALT00010033595,ENSGALG00010014008,,lncRNA
ENSGALT00010033596,ENSGALG00010014006,,lncRNA
ENSGALT00010033597,ENSGALG00010014011,SFN,protein_coding
ENSGALT00010033598,ENSGALG00010014012,,lncRNA
ENSGALT00010033599,ENSGALG00010013994,CHRM2,protein_coding
ENSGALT00010033600,ENSGALG00010014008,,lncRNA
ENSGALT00010033601,ENSGALG00010014001,CDC16,protein_coding
ENSGALT00010033602,ENSGALG00010014013,,lncRNA
ENSGALT00010033603,ENSGALG00010014000,STAT4,protein_coding
ENSGALT00010033604,ENSGALG00010014013,,lncRNA
ENSGALT00010033605,ENSGALG00010014013,,lncRNA
ENSGALT00010033606,ENSGALG00010014015,,lncRNA
ENSGALT00010033607,ENSGALG00010014010,EIF5A2,protein_coding
ENSGALT00010033608,ENSGALG00010014001,CDC16,protein_coding
ENSGALT00010033609,ENSGALG00010014000,STAT4,protein_coding
ENSGALT00010033610,ENSGALG00010014017,,lncRNA
ENSGALT00010033611,ENSGALG00010014016,,lncRNA
ENSGALT00010033612,ENSGALG00010014016,,lncRNA
ENSGALT00010033613,ENSGALG00010014016,,lncRNA
ENSGALT00010033614,ENSGALG00010014014,PARP8,protein_coding
ENSGALT00010033615,ENSGALG00010014016,,lncRNA
ENSGALT00010033616,ENSGALG00010014021,,lncRNA
ENSGALT00010033617,ENSGALG00010014022,,lncRNA
ENSGALT00010033618,ENSGALG00010014020,PDXP,protein_coding
ENSGALT00010033619,ENSGALG00010014021,,lncRNA
ENSGALT00010033620,ENSGALG00010014021,,lncRNA
ENSGALT00010033621,ENSGALG00010014014,PARP8,protein_coding
ENSGALT00010033622,ENSGALG00010014020,PDXP,protein_coding
ENSGALT00010033623,ENSGALG00010014019,IRAG2,protein_coding
ENSGALT00010033624,ENSGALG00010014021,,lncRNA
ENSGALT00010033625,ENSGALG00010014021,,lncRNA
ENSGALT00010033626,ENSGALG00010014018,DPYSL3,protein_coding
ENSGALT00010033627,ENSGALG00010014010,EIF5A2,protein_coding
ENSGALT00010033628,ENSGALG00010014023,,lncRNA
ENSGALT00010033629,ENSGALG00010014014,PARP8,protein_coding
ENSGALT00010033630,ENSGALG00010014001,CDC16,protein_coding
ENSGALT00010033631,ENSGALG00010014024,,lncRNA
ENSGALT00010033632,ENSGALG00010014010,EIF5A2,protein_coding
ENSGALT00010033633,ENSGALG00010014019,IRAG2,protein_coding
ENSGALT00010033634,ENSGALG00010014025,,lncRNA
ENSGALT00010033635,ENSGALG00010014027,,lncRNA
ENSGALT00010033636,ENSGALG00010014028,,lncRNA
ENSGALT00010033637,ENSGALG00010014025,,lncRNA
ENSGALT00010033638,ENSGALG00010014014,PARP8,protein_coding
ENSGALT00010033639,ENSGALG00010014028,,lncRNA
ENSGALT00010033640,ENSGALG00010014025,,lncRNA
ENSGALT00010033641,ENSGALG00010014028,,lncRNA
ENSGALT00010033642,ENSGALG00010014010,EIF5A2,protein_coding
ENSGALT00010033643,ENSGALG00010014026,SH3BP1,protein_coding
ENSGALT00010033644,ENSGALG00010014019,IRAG2,protein_coding
ENSGALT00010033645,ENSGALG00010014018,DPYSL3,protein_coding
ENSGALT00010033646,ENSGALG00010014028,,lncRNA
ENSGALT00010033647,ENSGALG00010014025,,lncRNA
ENSGALT00010033648,ENSGALG00010014025,,lncRNA
ENSGALT00010033649,ENSGALG00010014029,,lncRNA
ENSGALT00010033650,ENSGALG00010014030,WASF1,protein_coding
ENSGALT00010033651,ENSGALG00010014030,WASF1,protein_coding
ENSGALT00010033652,ENSGALG00010014032,PSD3,protein_coding
ENSGALT00010033653,ENSGALG00010014031,RPL22L1,protein_coding
ENSGALT00010033654,ENSGALG00010014018,DPYSL3,protein_coding
ENSGALT00010033655,ENSGALG00010014030,WASF1,protein_coding
ENSGALT00010033656,ENSGALG00010014030,WASF1,protein_coding
ENSGALT00010033657,ENSGALG00010014032,PSD3,protein_coding
ENSGALT00010033658,ENSGALG00010014034,,lncRNA
ENSGALT00010033659,ENSGALG00010014019,IRAG2,protein_coding
ENSGALT00010033660,ENSGALG00010014034,,lncRNA
ENSGALT00010033661,ENSGALG00010014018,DPYSL3,protein_coding
ENSGALT00010033662,ENSGALG00010014036,,lncRNA
ENSGALT00010033663,ENSGALG00010014032,PSD3,protein_coding
ENSGALT00010033664,ENSGALG00010014035,PSIP1,protein_coding
ENSGALT00010033665,ENSGALG00010014033,SLC38A4,protein_coding
ENSGALT00010033666,ENSGALG00010014037,,lncRNA
ENSGALT00010033667,ENSGALG00010014018,DPYSL3,protein_coding
ENSGALT00010033668,ENSGALG00010014032,PSD3,protein_coding
ENSGALT00010033669,ENSGALG00010014037,,lncRNA
ENSGALT00010033670,ENSGALG00010014035,PSIP1,protein_coding
ENSGALT00010033671,ENSGALG00010014033,SLC38A4,protein_coding
ENSGALT00010033672,ENSGALG00010014032,PSD3,protein_coding
ENSGALT00010033673,ENSGALG00010014038,,lncRNA
ENSGALT00010033674,ENSGALG00010014035,PSIP1,protein_coding
ENSGALT00010033675,ENSGALG00010014038,,lncRNA
ENSGALT00010033676,ENSGALG00010014033,SLC38A4,protein_coding
ENSGALT00010033677,ENSGALG00010014032,PSD3,protein_coding
ENSGALT00010033678,ENSGALG00010014038,,lncRNA
ENSGALT00010033679,ENSGALG00010014038,,lncRNA
ENSGALT00010033680,ENSGALG00010014039,,lncRNA
ENSGALT00010033681,ENSGALG00010014035,PSIP1,protein_coding
ENSGALT00010033682,ENSGALG00010014039,,lncRNA
ENSGALT00010033683,ENSGALG00010014032,PSD3,protein_coding
ENSGALT00010033684,ENSGALG00010014040,,lncRNA
ENSGALT00010033685,ENSGALG00010014033,SLC38A4,protein_coding
ENSGALT00010033686,ENSGALG00010014039,,lncRNA
ENSGALT00010033687,ENSGALG00010014035,PSIP1,protein_coding
ENSGALT00010033688,ENSGALG00010014043,,lncRNA
ENSGALT00010033689,ENSGALG00010014039,,lncRNA
ENSGALT00010033690,ENSGALG00010014032,PSD3,protein_coding
ENSGALT00010033691,ENSGALG00010014042,SGCZ,protein_coding
ENSGALT00010033692,ENSGALG00010014033,SLC38A4,protein_coding
ENSGALT00010033693,ENSGALG00010014044,,lncRNA
ENSGALT00010033694,ENSGALG00010014045,GOLT1B,protein_coding
ENSGALT00010033695,ENSGALG00010014032,PSD3,protein_coding
ENSGALT00010033696,ENSGALG00010014046,,lncRNA
ENSGALT00010033697,ENSGALG00010014042,SGCZ,protein_coding
ENSGALT00010033698,ENSGALG00010014041,SKIV2L2,protein_coding
ENSGALT00010033699,ENSGALG00010014045,GOLT1B,protein_coding
ENSGALT00010033700,ENSGALG00010014048,,lncRNA
ENSGALT00010033701,ENSGALG00010014042,SGCZ,protein_coding
ENSGALT00010033702,ENSGALG00010014048,,lncRNA
ENSGALT00010033703,ENSGALG00010014049,,protein_coding
ENSGALT00010033704,ENSGALG00010014047,HM13,protein_coding
ENSGALT00010033705,ENSGALG00010014041,SKIV2L2,protein_coding
ENSGALT00010033706,ENSGALG00010014048,,lncRNA
ENSGALT00010033707,ENSGALG00010014042,SGCZ,protein_coding
ENSGALT00010033708,ENSGALG00010014050,,lncRNA
ENSGALT00010033709,ENSGALG00010014047,HM13,protein_coding
ENSGALT00010033710,ENSGALG00010014051,,lncRNA
ENSGALT00010033711,ENSGALG00010014050,,lncRNA
ENSGALT00010033712,ENSGALG00010014042,SGCZ,protein_coding
ENSGALT00010033713,ENSGALG00010014051,,lncRNA
ENSGALT00010033714,ENSGALG00010014047,HM13,protein_coding
ENSGALT00010033715,ENSGALG00010014051,,lncRNA
ENSGALT00010033716,ENSGALG00010014052,,lncRNA
ENSGALT00010033717,ENSGALG00010014051,,lncRNA
ENSGALT00010033718,ENSGALG00010014051,,lncRNA
ENSGALT00010033719,ENSGALG00010014042,SGCZ,protein_coding
ENSGALT00010033720,ENSGALG00010014047,HM13,protein_coding
ENSGALT00010033721,ENSGALG00010014053,,lncRNA
ENSGALT00010033722,ENSGALG00010014053,,lncRNA
ENSGALT00010033723,ENSGALG00010014053,,lncRNA
ENSGALT00010033724,ENSGALG00010014055,,lncRNA
ENSGALT00010033725,ENSGALG00010014053,,lncRNA
ENSGALT00010033726,ENSGALG00010014053,,lncRNA
ENSGALT00010033727,ENSGALG00010014054,,protein_coding
ENSGALT00010033728,ENSGALG00010014056,FMO3,protein_coding
ENSGALT00010033729,ENSGALG00010014057,,lncRNA
ENSGALT00010033730,ENSGALG00010014057,,lncRNA
ENSGALT00010033731,ENSGALG00010014058,,lncRNA
ENSGALT00010033732,ENSGALG00010014059,,lncRNA
ENSGALT00010033733,ENSGALG00010014056,FMO3,protein_coding
ENSGALT00010033734,ENSGALG00010014058,,lncRNA
ENSGALT00010033735,ENSGALG00010014057,,lncRNA
ENSGALT00010033736,ENSGALG00010014059,,lncRNA
ENSGALT00010033737,ENSGALG00010014056,FMO3,protein_coding
ENSGALT00010033738,ENSGALG00010014057,,lncRNA
ENSGALT00010033739,ENSGALG00010014057,,lncRNA
ENSGALT00010033740,ENSGALG00010014060,,lncRNA
ENSGALT00010033741,ENSGALG00010014056,FMO3,protein_coding
ENSGALT00010033742,ENSGALG00010014061,,lncRNA
ENSGALT00010033743,ENSGALG00010014056,FMO3,protein_coding
ENSGALT00010033744,ENSGALG00010014064,,lncRNA
ENSGALT00010033745,ENSGALG00010014063,,lncRNA
ENSGALT00010033746,ENSGALG00010014056,FMO3,protein_coding
ENSGALT00010033747,ENSGALG00010014064,,lncRNA
ENSGALT00010033748,ENSGALG00010014065,CHUNK-1,protein_coding
ENSGALT00010033749,ENSGALG00010014067,,lncRNA
ENSGALT00010033750,ENSGALG00010014062,GGA1,protein_coding
ENSGALT00010033751,ENSGALG00010014064,,lncRNA
ENSGALT00010033752,ENSGALG00010014068,,lncRNA
ENSGALT00010033753,ENSGALG00010014068,,lncRNA
ENSGALT00010033754,ENSGALG00010014066,BCL2L1,protein_coding
ENSGALT00010033755,ENSGALG00010014068,,lncRNA
ENSGALT00010033756,ENSGALG00010014068,,lncRNA
ENSGALT00010033757,ENSGALG00010014065,CHUNK-1,protein_coding
ENSGALT00010033758,ENSGALG00010014062,GGA1,protein_coding
ENSGALT00010033759,ENSGALG00010014069,,lncRNA
ENSGALT00010033760,ENSGALG00010014070,,lncRNA
ENSGALT00010033761,ENSGALG00010014062,GGA1,protein_coding
ENSGALT00010033762,ENSGALG00010014071,,lncRNA
ENSGALT00010033763,ENSGALG00010014072,,lncRNA
ENSGALT00010033764,ENSGALG00010014073,,lncRNA
ENSGALT00010033765,ENSGALG00010014072,,lncRNA
ENSGALT00010033766,ENSGALG00010014072,,lncRNA
ENSGALT00010033767,ENSGALG00010014072,,lncRNA
ENSGALT00010033768,ENSGALG00010014074,,lncRNA
ENSGALT00010033769,ENSGALG00010014072,,lncRNA
ENSGALT00010033770,ENSGALG00010014075,,lncRNA
ENSGALT00010033771,ENSGALG00010014076,PRRX1,protein_coding
ENSGALT00010033772,ENSGALG00010014077,SLITRK2,protein_coding
ENSGALT00010033773,ENSGALG00010014076,PRRX1,protein_coding
ENSGALT00010033774,ENSGALG00010014079,,lncRNA
ENSGALT00010033775,ENSGALG00010014078,,lncRNA
ENSGALT00010033776,ENSGALG00010014077,SLITRK2,protein_coding
ENSGALT00010033777,ENSGALG00010014081,,lncRNA
ENSGALT00010033778,ENSGALG00010014078,,lncRNA
ENSGALT00010033779,ENSGALG00010014077,SLITRK2,protein_coding
ENSGALT00010033780,ENSGALG00010014078,,lncRNA
ENSGALT00010033781,ENSGALG00010014078,,lncRNA
ENSGALT00010033782,ENSGALG00010014077,SLITRK2,protein_coding
ENSGALT00010033783,ENSGALG00010014080,MYO1B,protein_coding
ENSGALT00010033784,ENSGALG00010014082,HNRNPR,protein_coding
ENSGALT00010033785,ENSGALG00010014084,,lncRNA
ENSGALT00010033786,ENSGALG00010014083,NIPSNAP3A,protein_coding
ENSGALT00010033787,ENSGALG00010014078,,lncRNA
ENSGALT00010033788,ENSGALG00010014077,SLITRK2,protein_coding
ENSGALT00010033789,ENSGALG00010014085,,lncRNA
ENSGALT00010033790,ENSGALG00010014082,HNRNPR,protein_coding
ENSGALT00010033791,ENSGALG00010014083,NIPSNAP3A,protein_coding
ENSGALT00010033792,ENSGALG00010014085,,lncRNA
ENSGALT00010033793,ENSGALG00010014080,MYO1B,protein_coding
ENSGALT00010033794,ENSGALG00010014077,SLITRK2,protein_coding
ENSGALT00010033795,ENSGALG00010014085,,lncRNA
ENSGALT00010033796,ENSGALG00010014085,,lncRNA
ENSGALT00010033797,ENSGALG00010014086,,lncRNA
ENSGALT00010033798,ENSGALG00010014083,NIPSNAP3A,protein_coding
ENSGALT00010033799,ENSGALG00010014082,HNRNPR,protein_coding
ENSGALT00010033800,ENSGALG00010014085,,lncRNA
ENSGALT00010033801,ENSGALG00010014077,SLITRK2,protein_coding
ENSGALT00010033802,ENSGALG00010014083,NIPSNAP3A,protein_coding
ENSGALT00010033803,ENSGALG00010014080,MYO1B,protein_coding
ENSGALT00010033804,ENSGALG00010014077,SLITRK2,protein_coding
ENSGALT00010033805,ENSGALG00010014087,,lncRNA
ENSGALT00010033806,ENSGALG00010014082,HNRNPR,protein_coding
ENSGALT00010033807,ENSGALG00010014088,,lncRNA
ENSGALT00010033808,ENSGALG00010014087,,lncRNA
ENSGALT00010033809,ENSGALG00010014088,,lncRNA
ENSGALT00010033810,ENSGALG00010014087,,lncRNA
ENSGALT00010033811,ENSGALG00010014087,,lncRNA
ENSGALT00010033812,ENSGALG00010014082,HNRNPR,protein_coding
ENSGALT00010033813,ENSGALG00010014080,MYO1B,protein_coding
ENSGALT00010033814,ENSGALG00010014087,,lncRNA
ENSGALT00010033815,ENSGALG00010014080,MYO1B,protein_coding
ENSGALT00010033816,ENSGALG00010014090,,lncRNA
ENSGALT00010033817,ENSGALG00010014091,CHIC2,protein_coding
ENSGALT00010033818,ENSGALG00010014091,CHIC2,protein_coding
ENSGALT00010033819,ENSGALG00010014080,MYO1B,protein_coding
ENSGALT00010033820,ENSGALG00010014094,,lncRNA
ENSGALT00010033821,ENSGALG00010014092,TYRP1,protein_coding
ENSGALT00010033822,ENSGALG00010014092,TYRP1,protein_coding
ENSGALT00010033823,ENSGALG00010014092,TYRP1,protein_coding
ENSGALT00010033824,ENSGALG00010014091,CHIC2,protein_coding
ENSGALT00010033825,ENSGALG00010014093,PLD1,protein_coding
ENSGALT00010033826,ENSGALG00010014095,,lncRNA
ENSGALT00010033827,ENSGALG00010014089,FIG4,protein_coding
ENSGALT00010033828,ENSGALG00010014095,,lncRNA
ENSGALT00010033829,ENSGALG00010014091,CHIC2,protein_coding
ENSGALT00010033830,ENSGALG00010014095,,lncRNA
ENSGALT00010033831,ENSGALG00010014093,PLD1,protein_coding
ENSGALT00010033832,ENSGALG00010014095,,lncRNA
ENSGALT00010033833,ENSGALG00010014089,FIG4,protein_coding
ENSGALT00010033834,ENSGALG00010014095,,lncRNA
ENSGALT00010033835,ENSGALG00010014098,,lncRNA
ENSGALT00010033836,ENSGALG00010014097,,lncRNA
ENSGALT00010033837,ENSGALG00010014098,,lncRNA
ENSGALT00010033838,ENSGALG00010014097,,lncRNA
ENSGALT00010033839,ENSGALG00010014089,FIG4,protein_coding
ENSGALT00010033840,ENSGALG00010014098,,lncRNA
ENSGALT00010033841,ENSGALG00010014097,,lncRNA
ENSGALT00010033842,ENSGALG00010014096,JAKMIP2,protein_coding
ENSGALT00010033843,ENSGALG00010014093,PLD1,protein_coding
ENSGALT00010033844,ENSGALG00010014097,,lncRNA
ENSGALT00010033845,ENSGALG00010014089,FIG4,protein_coding
ENSGALT00010033846,ENSGALG00010014097,,lncRNA
ENSGALT00010033847,ENSGALG00010014100,,lncRNA
ENSGALT00010033848,ENSGALG00010014101,,lncRNA
ENSGALT00010033849,ENSGALG00010014096,JAKMIP2,protein_coding
ENSGALT00010033850,ENSGALG00010014100,,lncRNA
ENSGALT00010033851,ENSGALG00010014099,TPX2,protein_coding
ENSGALT00010033852,ENSGALG00010014101,,lncRNA
ENSGALT00010033853,ENSGALG00010014103,,lncRNA
ENSGALT00010033854,ENSGALG00010014101,,lncRNA
ENSGALT00010033855,ENSGALG00010014101,,lncRNA
ENSGALT00010033856,ENSGALG00010014093,PLD1,protein_coding
ENSGALT00010033857,ENSGALG00010014101,,lncRNA
ENSGALT00010033858,ENSGALG00010014102,TRIM2,protein_coding
ENSGALT00010033859,ENSGALG00010014106,,lncRNA
ENSGALT00010033860,ENSGALG00010014105,AHR1B,protein_coding
ENSGALT00010033861,ENSGALG00010014096,JAKMIP2,protein_coding
ENSGALT00010033862,ENSGALG00010014107,,lncRNA
ENSGALT00010033863,ENSGALG00010014104,ALDH1A1,protein_coding
ENSGALT00010033864,ENSGALG00010014108,,lncRNA
ENSGALT00010033865,ENSGALG00010014099,TPX2,protein_coding
ENSGALT00010033866,ENSGALG00010014105,AHR1B,protein_coding
ENSGALT00010033867,ENSGALG00010014102,TRIM2,protein_coding
ENSGALT00010033868,ENSGALG00010014108,,lncRNA
ENSGALT00010033869,ENSGALG00010014093,PLD1,protein_coding
ENSGALT00010033870,ENSGALG00010014108,,lncRNA
ENSGALT00010033871,ENSGALG00010014096,JAKMIP2,protein_coding
ENSGALT00010033872,ENSGALG00010014108,,lncRNA
ENSGALT00010033873,ENSGALG00010014108,,lncRNA
ENSGALT00010033874,ENSGALG00010014096,JAKMIP2,protein_coding
ENSGALT00010033875,ENSGALG00010014096,JAKMIP2,protein_coding
ENSGALT00010033876,ENSGALG00010014096,JAKMIP2,protein_coding
ENSGALT00010033877,ENSGALG00010014110,,lncRNA
ENSGALT00010033878,ENSGALG00010014109,AMIGO2,protein_coding
ENSGALT00010033879,ENSGALG00010014111,GORAB,protein_coding
ENSGALT00010033880,ENSGALG00010014110,,lncRNA
ENSGALT00010033881,ENSGALG00010014110,,lncRNA
ENSGALT00010033882,ENSGALG00010014109,AMIGO2,protein_coding
ENSGALT00010033883,ENSGALG00010014111,GORAB,protein_coding
ENSGALT00010033884,ENSGALG00010014110,,lncRNA
ENSGALT00010033885,ENSGALG00010014113,,lncRNA
ENSGALT00010033886,ENSGALG00010014112,,lncRNA
ENSGALT00010033887,ENSGALG00010014110,,lncRNA
ENSGALT00010033888,ENSGALG00010014113,,lncRNA
ENSGALT00010033889,ENSGALG00010014109,AMIGO2,protein_coding
ENSGALT00010033890,ENSGALG00010014113,,lncRNA
ENSGALT00010033891,ENSGALG00010014111,GORAB,protein_coding
ENSGALT00010033892,ENSGALG00010014112,,lncRNA
ENSGALT00010033893,ENSGALG00010014109,AMIGO2,protein_coding
ENSGALT00010033894,ENSGALG00010014112,,lncRNA
ENSGALT00010033895,ENSGALG00010014116,,lncRNA
ENSGALT00010033896,ENSGALG00010014113,,lncRNA
ENSGALT00010033897,ENSGALG00010014116,,lncRNA
ENSGALT00010033898,ENSGALG00010014109,AMIGO2,protein_coding
ENSGALT00010033899,ENSGALG00010014114,ANXA1,protein_coding
ENSGALT00010033900,ENSGALG00010014112,,lncRNA
ENSGALT00010033901,ENSGALG00010014117,,lncRNA
ENSGALT00010033902,ENSGALG00010014112,,lncRNA
ENSGALT00010033903,ENSGALG00010014109,AMIGO2,protein_coding
ENSGALT00010033904,ENSGALG00010014118,,lncRNA
ENSGALT00010033905,ENSGALG00010014119,,lncRNA
ENSGALT00010033906,ENSGALG00010014115,GSX2,protein_coding
ENSGALT00010033907,ENSGALG00010014109,AMIGO2,protein_coding
ENSGALT00010033908,ENSGALG00010014119,,lncRNA
ENSGALT00010033909,ENSGALG00010014121,,lncRNA
ENSGALT00010033910,ENSGALG00010014115,GSX2,protein_coding
ENSGALT00010033911,ENSGALG00010014123,,lncRNA
ENSGALT00010033912,ENSGALG00010014123,,lncRNA
ENSGALT00010033913,ENSGALG00010014123,,lncRNA
ENSGALT00010033914,ENSGALG00010014123,,lncRNA
ENSGALT00010033915,ENSGALG00010014124,AK9,protein_coding
ENSGALT00010033916,ENSGALG00010014123,,lncRNA
ENSGALT00010033917,ENSGALG00010014126,,lncRNA
ENSGALT00010033918,ENSGALG00010014124,AK9,protein_coding
ENSGALT00010033919,ENSGALG00010014125,PLPP1,protein_coding
ENSGALT00010033920,ENSGALG00010014122,ABCA1,protein_coding
ENSGALT00010033921,ENSGALG00010014126,,lncRNA
ENSGALT00010033922,ENSGALG00010014125,PLPP1,protein_coding
ENSGALT00010033923,ENSGALG00010014126,,lncRNA
ENSGALT00010033924,ENSGALG00010014127,U1,snRNA
ENSGALT00010033925,ENSGALG00010014125,PLPP1,protein_coding
ENSGALT00010033926,ENSGALG00010014124,AK9,protein_coding
ENSGALT00010033927,ENSGALG00010014126,,lncRNA
ENSGALT00010033928,ENSGALG00010014130,,lncRNA
ENSGALT00010033929,ENSGALG00010014129,,lncRNA
ENSGALT00010033930,ENSGALG00010014125,PLPP1,protein_coding
ENSGALT00010033931,ENSGALG00010014129,,lncRNA
ENSGALT00010033932,ENSGALG00010014125,PLPP1,protein_coding
ENSGALT00010033933,ENSGALG00010014122,ABCA1,protein_coding
ENSGALT00010033934,ENSGALG00010014131,CDC23,protein_coding
ENSGALT00010033935,ENSGALG00010014132,,lncRNA
ENSGALT00010033936,ENSGALG00010014133,SNORA72,snoRNA
ENSGALT00010033937,ENSGALG00010014129,,lncRNA
ENSGALT00010033938,ENSGALG00010014132,,lncRNA
ENSGALT00010033939,ENSGALG00010014125,PLPP1,protein_coding
ENSGALT00010033940,ENSGALG00010014136,,lncRNA
ENSGALT00010033941,ENSGALG00010014131,CDC23,protein_coding
ENSGALT00010033942,ENSGALG00010014135,ZBTB24,protein_coding
ENSGALT00010033943,ENSGALG00010014125,PLPP1,protein_coding
ENSGALT00010033944,ENSGALG00010014134,RPAP3,protein_coding
ENSGALT00010033945,ENSGALG00010014129,,lncRNA
ENSGALT00010033946,ENSGALG00010014131,CDC23,protein_coding
ENSGALT00010033947,ENSGALG00010014129,,lncRNA
ENSGALT00010033948,ENSGALG00010014137,gga-mir-1813-1,miRNA
ENSGALT00010033949,ENSGALG00010014138,,lncRNA
ENSGALT00010033950,ENSGALG00010014139,,lncRNA
ENSGALT00010033951,ENSGALG00010014134,RPAP3,protein_coding
ENSGALT00010033952,ENSGALG00010014140,gga-mir-6630,miRNA
ENSGALT00010033953,ENSGALG00010014141,,lncRNA
ENSGALT00010033954,ENSGALG00010014128,COL4A1,protein_coding
ENSGALT00010033955,ENSGALG00010014141,,lncRNA
ENSGALT00010033956,ENSGALG00010014122,ABCA1,protein_coding
